sentence_id,words,labels
981,based,O
981,multi,O
981,site,O
981,multi,O
981,channel,O
981,multi,O
981,lingual,O
981,content,O
981,delivery,O
981,environments,O
981,architect,I-ROLE
981,design,I-SKILL
981,implement,O
981,end,O
981,end,O
981,content,O
981,management,O
981,content,O
981,delivery,O
981,solutions,O
981,integrate,O
981,ecommerce,I-DEPT
981,solutions,O
981,portal,O
981,solutions,O
981,search,O
981,engines,O
981,unlocking,O
981,business,O
981,value,O
981,content,O
981,management,O
981,define,O
981,solution,O
981,architecture,I-ROLE
981,global,O
981,customer,O
981,engagement,O
981,global,O
981,web,O
981,content,O
981,management,O
981,platforms,O
981,integrating,O
981,full,O
981,collage,O
981,supporting,O
981,applications,I-SKILL
981,like,O
981,sso,O
981,bss,O
981,oss,O
981,apps,O
981,external,O
981,interfaces,O
981,viz,O
981,search,O
981,social,O
981,analytics,I-DEPT
981,communities,O
981,campaign,O
981,management,O
981,dynamic,O
981,tag,O
981,manager,I-ROLE
981,etc,O
981,proficient,O
981,knowledge,O
981,end,O
981,end,O
981,content,O
981,lifecycle,O
981,web,O
981,content,O
981,management,O
981,content,O
981,publishing,O
981,deployment,I-SKILL
981,delivery,O
981,processes,O
981,lead,I-ROLE
981,involve,O
981,planning,O
981,estimations,O
981,adobe,O
981,projects,O
981,across,O
981,tracks,O
981,viz,O
981,frontend,I-SKILL
981,middleware,O
981,backend,O
981,env,O
981,setup,O
981,planning,O
981,etc,O
981,define,O
981,best,O
981,practices,O
981,manage,O
981,performance,I-SKILL
981,security,O
981,scalability,O
981,digital,O
981,platforms,O
981,interact,O
981,clients,O
981,create,O
981,end,O
981,end,O
981,specifications,O
981,solution,O
981,architecture,O
981,content,O
981,collaboration,O
981,solutions,O
981,technical,O
981,skills,O
981,significant,O
981,hands,O
981,solution,O
981,architecture,O
981,experience,O
981,cq5,O
981,aem6,O
981,x,O
981,versions,O
981,strong,O
981,concepts,O
981,osgi,O
981,apache,O
981,sling,O
981,apache,O
981,sightly,O
981,apache,O
981,oak,O
981,adobe,O
981,dispatcher,O
981,develop,O
981,oversee,O
981,osgi,O
981,bundles,O
981,aem,O
981,templates,O
981,htl,O
981,sightly,O
981,components,O
981,services,O
981,aem,O
981,launches,O
981,workflows,O
981,localization,O
981,features,O
981,aem,O
981,mobile,O
981,forms,O
981,applications,O
981,aem,O
981,dam,O
981,strong,O
981,hands,O
981,experience,O
981,components,O
981,templates,O
981,taxonomy,O
981,metadata,O
981,management,O
981,forward,O
981,reverse,O
981,replication,O
981,workflows,O
981,content,O
981,publishing,O
981,unpublishing,O
981,tagging,O
981,analytics,O
981,deployment,O
981,maven,O
981,content,O
981,migration,O
981,planning,O
981,experience,O
981,building,O
981,soa,O
981,implementations,O
981,including,O
981,soap,O
981,restful,O
981,based,O
981,webservices,O
981,exposure,O
981,working,O
981,distributed,O
981,highly,O
981,scalable,O
981,micoservices,O
981,architecture,O
981,worked,O
981,implemented,O
981,least,O
981,one,O
981,popular,O
981,search,O
981,engines,O
981,aem,O
981,like,O
981,solr,O
981,gsa,O
981,lucene,O
981,done,O
981,evaluation,O
981,aem,O
981,marketing,I-ROLE
981,technology,O
981,products,O
981,come,O
981,relevant,O
981,technical,O
981,solution,O
981,recommendations,O
981,deep,O
981,understanding,O
981,generic,O
981,java,I-SKILL
981,technologies,O
981,j2se,O
981,1,O
981,7,O
981,1,O
981,8,O
981,java,O
981,ee,O
981,servlets,O
981,jsp,O
981,jstl,O
981,tag,O
981,libraries,O
981,experience,O
981,one,O
981,adobe,O
981,marketing,O
981,cloud,O
981,products,O
981,like,O
981,dynamic,O
981,tag,O
981,manager,O
981,target,O
981,analytics,O
981,aem,O
981,forms,O
981,adobe,O
981,communities,O
981,campaign,O
981,manager,O
981,livefyre,O
981,expertise,O
981,aem,O
981,capabilities,O
981,including,O
981,multi,O
981,site,O
981,manager,O
981,blueprinting,O
981,use,O
981,online,B-DEPT
981,marketing,I-DEPT
981,components,O
981,advanced,O
981,targeting,O
981,personalization,O
981,multi,O
981,variate,O
981,testing,I-SKILL
981,preferred,O
981,involved,O
981,extensive,O
981,performance,O
981,security,O
981,testing,O
981,aem,O
981,based,O
981,digital,O
981,platforms,O
981,understands,O
981,load,O
981,model,O
981,creation,O
981,owasp,O
981,top,O
981,10,O
981,related,O
981,concepts,O
981,worked,O
981,integrations,O
981,popular,O
981,products,O
981,technologies,O
981,like,O
981,salesforce,I-SKILL
981,sso,O
981,ldap,O
981,api,I-SKILL
981,gateways,O
981,using,O
981,rest,O
981,soap,O
981,frameworks,O
981,like,O
981,apache,O
981,cxf,O
981,jersey,O
981,ample,O
981,knowledge,O
981,exposure,O
981,frontend,O
981,techs,O
981,drive,O
981,client,O
981,discussions,O
981,recommend,O
981,options,O
981,based,O
981,client,O
981,needs,O
981,able,O
981,understand,O
981,bootstrap,I-SKILL
981,backbone,O
981,js,O
981,react,O
981,handlebars,O
981,grunt,O
981,angular,I-SKILL
981,css3,O
981,html,I-SKILL
981,5,O
981,jquery,I-SKILL
981,strong,O
981,physical,O
981,architecture,O
981,concepts,O
981,infrastructure,I-DEPT
981,including,O
981,limited,O
981,load,O
981,balancers,O
981,elb,O
981,apache,O
981,set,O
981,cdn,O
981,disaster,O
981,recovery,O
981,recommending,O
981,capacity,O
981,aem,O
981,publish,O
981,author,O
981,instances,O
981,taking,O
981,lead,O
981,recommending,O
981,solution,O
981,considering,O
981,quality,O
981,properties,O
981,system,O
981,like,O
981,search,O
981,engine,O
981,optimization,I-SKILL
981,seo,O
981,accessibility,O
981,aa,O
981,aaa,O
981,monitoring,I-ROLE
981,squid,O
981,nagios,O
981,zabbix,O
981,ganglia,O
981,app,O
981,dynamics,O
981,new,O
981,relic,O
981,etc,O
981,scalability,O
981,security,O
981,performance,O
981,responsive,O
981,architecture,O
981,implemented,O
981,quality,O
981,processes,O
981,projects,O
981,like,O
981,continuous,B-SKILL
981,integration,I-SKILL
981,bamboo,O
981,jenkins,I-SKILL
981,sonarqube,O
981,code,O
981,reviews,O
981,manual,O
981,automated,O
981,code,O
981,formatters,O
981,automation,I-SKILL
981,testing,O
981,etc,O
981,good,O
981,mobile,O
981,app,O
981,development,I-SKILL
981,technologies,O
981,digital,O
981,asset,O
981,management,O
981,products,O
981,adobe,O
981,scene,O
981,7,O
981,adobe,O
981,dynamic,O
981,media,O
981,integration,O
981,ecommerce,O
981,products,O
981,like,O
981,hybris,O
981,magento,O
981,elasticpath,O
981,micro,B-SKILL
981,services,I-SKILL
981,based,O
981,architecture,O
981,experience,O
981,mastery,O
981,relevant,O
981,core,O
981,java,O
981,technologies,O
981,used,O
981,java,O
981,centric,O
981,cms,O
981,wcm,O
981,platforms,O
981,including,O
981,limited,O
981,xml,I-SKILL
981,xsl,O
981,xslt,O
981,xsd,O
981,server,O
981,side,O
981,programming,I-SKILL
981,models,O
981,related,O
981,presentation,O
981,middle,O
981,tier,O
981,persistence,O
981,frameworks,O
981,chennai,O
981,bangalore,O
981,pune,O
981,careers,O
981,borngroup,O
981,com,O
982,leading,O
982,e,O
982,commerce,I-DEPT
982,mnc,O
982,requires,O
982,ex,O
982,business,O
982,operations,I-DEPT
982,okhla,O
982,delhi,O
982,day,O
982,shift,O
982,5,O
982,days,O
982,week,O
982,looking,O
982,executive,O
982,business,O
982,operations,O
982,office,O
982,client,O
982,job,O
982,details,O
982,1,O
982,client,O
982,global,O
982,mnc,O
982,1,O
982,job,O
982,location,O
982,okhla,O
982,delhi,O
982,2,O
982,educational,O
982,qualification,O
982,3,O
982,position,O
982,executive,O
982,business,O
982,operations,O
982,4,O
982,experience,O
982,6,O
982,months,O
982,3,O
982,years,O
982,customer,B-DEPT
982,service,I-DEPT
982,operations,O
982,business,O
982,operations,O
982,email,O
982,process,O
982,voice,O
982,process,O
982,crm,O
982,customer,O
982,service,O
982,5,O
982,good,O
982,excel,O
982,proficiency,O
982,jd,O
982,follows,O
982,department,O
982,delivery,O
982,operations,O
982,job,O
982,summary,O
982,managing,O
982,clients,O
982,calls,O
982,lead,I-ROLE
982,generations,O
982,appointment,O
982,setting,O
982,making,O
982,reports,O
982,excel,O
982,responsible,O
982,service,O
982,delivery,O
982,operations,O
982,manage,O
982,team,O
982,operations,O
982,service,O
982,delivery,O
982,team,O
982,performance,I-SKILL
982,results,O
982,implement,O
982,department,O
982,improvements,O
982,plan,O
982,upcoming,O
982,organizational,O
982,needs,O
982,implement,O
982,strategies,O
982,proactive,O
982,manner,O
982,maintain,O
982,understanding,O
982,client,O
982,specific,O
982,training,O
982,resolve,O
982,escalated,O
982,customer,O
982,complaints,O
982,work,O
982,support,I-SKILL
982,departments,O
982,ensure,O
982,staffing,O
982,strategies,O
982,effectively,O
982,executed,O
982,achievement,O
982,budgetary,O
982,measurements,O
982,maximizerevenue,O
982,generated,O
982,efficiency,O
982,responsible,O
982,selecting,O
982,training,O
982,developing,I-SKILL
982,managing,O
982,performance,O
982,professional,O
982,direct,O
982,reports,O
982,implementation,O
982,process,O
982,per,O
982,company,O
982,policy,O
982,audits,O
982,review,O
982,calls,O
982,customer,B-DEPT
982,satisfaction,I-DEPT
982,audits,O
982,accountable,O
982,managing,O
982,service,O
982,delivery,O
982,supervise,O
982,service,O
982,delivery,O
982,team,O
982,ensures,O
982,service,O
982,desk,O
982,application,I-SKILL
982,support,O
982,desktop,O
982,support,O
982,run,O
982,effectively,O
982,building,O
982,strong,O
982,relationships,O
982,clients,O
982,making,O
982,sure,O
982,services,O
982,provided,O
982,quality,O
982,profitable,O
982,organize,O
982,facilitates,O
982,training,O
982,workshops,O
982,service,O
982,delivery,O
982,personnel,O
982,provides,O
982,support,O
982,new,O
982,business,O
982,opportunities,O
982,conjunction,O
982,sales,I-DEPT
982,team,O
982,service,O
982,delivery,O
982,management,O
982,teams,O
982,managing,O
982,operations,O
982,team,O
982,deliverables,O
982,external,O
982,customers,I-DEPT
982,manage,O
982,performance,O
982,services,O
982,clients,O
982,agreed,O
982,contract,O
982,ensure,O
982,service,O
982,levels,O
982,achieved,O
982,build,O
982,services,O
982,relationships,O
982,clients,O
982,ensuring,O
982,systems,O
982,processes,O
982,methodologies,O
982,specified,O
982,followed,O
982,sure,O
982,effective,O
982,monitoring,I-ROLE
982,control,O
982,support,O
982,service,O
982,delivery,O
982,provide,O
982,reports,O
982,agreed,O
982,schedule,O
982,request,O
982,including,O
982,management,O
982,account,O
982,performance,O
982,reports,O
982,drive,O
982,client,O
982,service,O
982,review,O
982,meetings,O
982,monthly,O
982,quarterly,O
982,areas,O
982,covered,O
982,include,O
982,performance,O
982,reports,O
982,service,O
982,improvements,O
982,quality,O
982,processes,O
983,offer,O
983,exciting,O
983,opportunity,O
983,marketing,I-ROLE
983,mba,O
983,professionals,O
983,minimum,O
983,1,O
983,year,O
983,experience,O
983,employer,O
983,client,O
983,e,O
983,commerce,I-DEPT
983,company,O
983,start,O
983,job,O
983,responsible,O
983,developing,I-SKILL
983,executing,O
983,results,O
983,driven,O
983,multi,O
983,platform,O
983,communications,O
983,strategy,O
983,plan,O
983,line,O
983,corporate,O
983,brand,O
983,direction,O
983,reflecting,O
983,local,O
983,priorities,O
983,supporting,O
983,creation,O
983,marketing,O
983,material,O
983,collaterals,O
983,line,O
983,brand,O
983,direction,O
983,working,O
983,vendors,O
983,agencies,O
983,create,O
983,localize,O
983,communications,O
983,marketing,O
983,activities,O
983,develop,O
983,supporting,O
983,assets,O
983,conducting,O
983,events,O
983,different,O
983,scales,O
983,various,O
983,formats,O
983,tracking,O
983,post,O
983,event,O
983,feedback,O
983,measure,O
983,effectiveness,O
983,working,O
983,towards,O
983,enhancing,O
983,company,O
983,brand,O
983,awareness,O
983,corporate,O
983,image,O
983,developing,O
983,executing,O
983,effective,O
983,pr,O
983,plans,O
983,translating,O
983,brand,O
983,key,O
983,messages,O
983,media,O
983,concepts,O
983,compelling,O
983,stories,O
983,leveraging,O
983,variety,O
983,media,O
983,channels,O
983,maximize,O
983,company,O
983,brand,O
983,exposure,O
983,interviews,O
983,editorials,O
983,etc,O
983,building,O
983,strong,O
983,positive,O
983,relationships,O
983,media,O
983,influence,O
983,related,O
983,parties,O
983,developing,O
983,editing,O
983,news,O
983,releases,O
983,speeches,O
983,articles,O
983,editorial,O
983,collateral,O
984,role,O
984,responsibility,O
984,prospect,O
984,potential,O
984,new,O
984,clients,O
984,turn,O
984,increased,O
984,business,O
984,research,O
984,build,O
984,relationships,O
984,new,O
984,clients,O
984,develop,O
984,growth,O
984,strategy,O
984,focused,O
984,financial,O
984,gain,O
984,customer,B-DEPT
984,satisfaction,I-DEPT
984,managing,O
984,retaining,O
984,relationships,O
984,existing,O
984,clients,O
984,increasing,O
984,client,O
984,base,O
984,arrange,O
984,business,O
984,meetings,O
984,prospective,O
984,clients,O
984,promote,O
984,company,O
984,products,B-DEPT
984,services,I-DEPT
984,addressing,O
984,predicting,O
984,clients,O
984,objectives,O
984,writing,O
984,business,O
984,proposals,O
984,negotiating,O
984,stakeholders,O
984,prepare,O
984,sales,I-DEPT
984,contracts,O
984,ensuring,O
984,adherence,O
984,law,O
984,established,O
984,rules,O
984,guidelines,O
984,conduct,O
984,research,O
984,identify,O
984,new,O
984,markets,O
984,customer,O
984,needs,O
984,keep,O
984,records,O
984,sales,O
984,revenue,O
984,invoices,O
984,etc,O
984,provide,O
984,trustworthy,O
984,feedback,O
984,sales,O
984,support,I-SKILL
984,build,O
984,long,O
984,term,O
984,relationships,O
984,new,O
984,existing,O
984,customers,I-DEPT
984,role,O
984,requires,O
984,candidate,O
984,constant,O
984,travel,O
984,client,O
984,locations,O
984,within,O
984,city,O
984,job,O
984,requirement,O
984,excellent,B-SKILL
984,communication,I-SKILL
984,skills,O
984,stakeholder,O
984,management,B-SKILL
984,skills,I-SKILL
984,proven,O
984,ability,O
984,negotiate,O
984,experience,O
984,design,I-SKILL
984,implementation,O
984,business,B-ROLE
984,development,I-ROLE
984,strategy,O
984,conflict,O
984,resolution,O
984,ability,O
984,self,O
984,motivate,O
984,motivate,O
984,team,O
985,hi,O
985,dear,O
985,applicant,O
985,walk,O
985,address,O
985,721,O
985,chinmaya,O
985,mission,O
985,hospital,O
985,rd,O
985,binnamangala,O
985,stage,O
985,1,O
985,indiranagar,O
985,bengaluru,O
985,karnataka,O
985,560038,O
985,hiring,O
985,customer,B-ROLE
985,support,I-ROLE
985,international,O
985,domestic,O
985,bpo,I-DEPT
985,freshers,O
985,experience,O
985,graduate,O
985,ug,O
985,10,O
985,2,O
985,diploma,O
985,b,O
985,e,O
985,b,O
985,tech,O
985,b,O
985,sc,O
985,bca,O
985,bba,O
985,bcom,O
985,mca,O
985,mtech,O
985,freshers,O
985,experience,O
985,candidates,O
985,backlogs,O
985,graduation,O
985,also,O
985,apply,O
985,international,O
985,bpo,O
985,e,O
985,commerce,I-DEPT
985,5,O
985,days,O
985,working,O
985,2,O
985,way,O
985,transport,O
985,international,O
985,process,O
985,english,O
985,mandate,O
985,domestic,O
985,process,O
985,english,O
985,hindi,O
985,english,O
985,tamil,O
985,contact,O
985,hr,O
985,lakshmi,O
985,9035004325,O
985,email,O
985,hr4325,O
985,blackwhite,O
985,shift,O
985,rotational,O
985,shifts,O
985,uk,O
985,us,O
985,experience,O
985,freshers,O
985,experience,O
985,shifts,O
985,uk,O
985,us,O
985,australian,O
985,shift,O
985,pilot,O
985,process,O
985,rotational,O
985,shifts,O
985,customer,O
985,banking,I-DEPT
985,insurance,O
985,e,O
985,commerce,O
985,telecom,I-DEPT
985,us,O
985,healthcare,I-DEPT
985,ar,O
985,caller,O
985,job,O
985,role,O
985,engaged,O
985,handling,O
985,calls,O
985,enterprise,O
985,different,O
985,business,B-DEPT
985,units,I-DEPT
985,internal,O
985,external,O
985,provide,O
985,world,O
985,class,O
985,customer,B-DEPT
985,service,I-DEPT
985,end,O
985,transaction,O
985,reports,O
985,need,O
985,maintain,O
985,accuracy,O
985,reports,O
985,ability,O
985,work,O
985,effectively,O
985,team,O
985,environment,O
985,pleasant,O
985,professional,O
985,courteous,O
985,personality,O
985,skills,O
985,excellent,O
985,verbal,O
985,written,B-SKILL
985,communication,I-SKILL
985,skills,O
985,providing,O
985,voice,B-ROLE
985,support,I-ROLE
985,internal,O
985,external,O
985,end,O
985,users,O
985,job,O
985,require,O
985,handle,O
985,inbound,B-ROLE
985,calls,I-ROLE
985,emails,O
985,chats,O
985,regarding,O
985,technical,B-ROLE
985,issues,I-ROLE
985,end,O
985,users,O
985,perform,O
985,problem,O
985,cause,B-SKILL
985,analysis,I-SKILL
985,resolve,O
985,customer,O
985,queries,O
985,achieve,O
985,customer,O
985,delight,O
985,ability,O
985,identify,O
985,opportunity,O
985,implement,O
985,process,O
985,improvements,O
985,technical,O
985,experience,O
985,skills,O
985,areas,O
985,problem,O
985,determination,O
985,creativity,O
985,analysis,O
985,venue,O
985,address,O
985,721,O
985,chinmaya,O
985,mission,O
985,hospital,O
985,rd,O
985,binnamangala,O
985,stage,O
985,1,O
985,indiranagar,O
985,bengaluru,O
985,karnataka,O
985,560038,O
985,landmark,O
985,opp,O
985,k,O
985,retail,O
985,next,O
985,andhra,O
985,bank,O
985,quires,O
985,call,O
985,hr,O
985,lakshmi,O
985,9035004325,O
985,email,O
985,hr4325,O
985,blackwhite,O
985,candidates,O
985,bangalore,O
985,location,O
985,preferred,O
985,required,O
985,candidate,O
985,profile,O
985,one,O
985,day,O
985,interview,O
985,process,O
985,freshers,O
985,also,O
985,apply,O
985,desired,O
985,candidate,O
985,profile,O
985,possess,O
985,good,B-SKILL
985,communication,I-SKILL
985,skills,O
985,oral,B-SKILL
985,written,I-SKILL
985,good,O
985,attitude,O
985,committed,O
985,work,O
985,graduates,O
985,appear,O
985,10,O
985,2,O
985,10,O
985,3,O
985,pass,O
985,flexible,O
985,rotational,O
985,shift,O
986,hi,O
986,dear,O
986,applicant,O
986,walk,O
986,address,O
986,721,O
986,chinmaya,O
986,mission,O
986,hospital,O
986,rd,O
986,binnamangala,O
986,stage,O
986,1,O
986,indiranagar,O
986,bengaluru,O
986,karnataka,O
986,560038,O
986,hiring,O
986,customer,B-ROLE
986,support,I-ROLE
986,international,O
986,domestic,O
986,bpo,I-DEPT
986,freshers,O
986,experience,O
986,graduate,O
986,ug,O
986,10,O
986,2,O
986,diploma,O
986,b,O
986,e,O
986,b,O
986,tech,O
986,b,O
986,sc,O
986,bca,O
986,bba,O
986,bcom,O
986,mca,O
986,mtech,O
986,freshers,O
986,experience,O
986,candidates,O
986,backlogs,O
986,graduation,O
986,also,O
986,apply,O
986,international,O
986,bpo,O
986,e,O
986,commerce,I-DEPT
986,5,O
986,days,O
986,working,O
986,2,O
986,way,O
986,transport,O
986,international,O
986,process,O
986,english,O
986,mandate,O
986,domestic,O
986,process,O
986,english,O
986,hindi,O
986,english,O
986,tamil,O
986,contact,O
986,hr,O
986,bhavya,O
986,9739222387,O
986,email,O
986,hr2387,O
986,blackwhite,O
986,shift,O
986,rotational,O
986,shifts,O
986,uk,O
986,us,O
986,experience,O
986,freshers,O
986,experience,O
986,shifts,O
986,uk,O
986,us,O
986,australian,O
986,shift,O
986,pilot,O
986,process,O
986,rotational,O
986,shifts,O
986,customer,O
986,banking,I-DEPT
986,insurance,O
986,e,O
986,commerce,O
986,telecom,I-DEPT
986,us,O
986,healthcare,I-DEPT
986,ar,O
986,caller,O
986,job,O
986,role,O
986,engaged,O
986,handling,O
986,calls,O
986,enterprise,O
986,different,O
986,business,B-DEPT
986,units,I-DEPT
986,internal,O
986,external,O
986,provide,O
986,world,O
986,class,O
986,customer,B-DEPT
986,service,I-DEPT
986,end,O
986,transaction,O
986,reports,O
986,need,O
986,maintain,O
986,accuracy,O
986,reports,O
986,ability,O
986,work,O
986,effectively,O
986,team,O
986,environment,O
986,pleasant,O
986,professional,O
986,courteous,O
986,personality,O
986,skills,O
986,excellent,O
986,verbal,O
986,written,B-SKILL
986,communication,I-SKILL
986,skills,O
986,providing,O
986,voice,B-ROLE
986,support,I-ROLE
986,internal,O
986,external,O
986,end,O
986,users,O
986,job,O
986,require,O
986,handle,O
986,inbound,B-ROLE
986,calls,I-ROLE
986,emails,O
986,chats,O
986,regarding,O
986,technical,B-ROLE
986,issues,I-ROLE
986,end,O
986,users,O
986,perform,O
986,problem,O
986,cause,B-SKILL
986,analysis,I-SKILL
986,resolve,O
986,customer,O
986,queries,O
986,achieve,O
986,customer,O
986,delight,O
986,ability,O
986,identify,O
986,opportunity,O
986,implement,O
986,process,O
986,improvements,O
986,technical,O
986,experience,O
986,skills,O
986,areas,O
986,problem,O
986,determination,O
986,creativity,O
986,analysis,O
986,venue,O
986,address,O
986,721,O
986,chinmaya,O
986,mission,O
986,hospital,O
986,rd,O
986,binnamangala,O
986,stage,O
986,1,O
986,indiranagar,O
986,bengaluru,O
986,karnataka,O
986,560038,O
986,landmark,O
986,opp,O
986,k,O
986,retail,O
986,next,O
986,andhra,O
986,bank,O
986,quires,O
986,call,O
986,hr,O
986,bhavya,O
986,9739222387,O
986,email,O
986,hr2387,O
986,blackwhite,O
986,candidates,O
986,bangalore,O
986,location,O
986,preferred,O
986,required,O
986,candidate,O
986,profile,O
986,one,O
986,day,O
986,interview,O
986,process,O
986,freshers,O
986,also,O
986,apply,O
986,desired,O
986,candidate,O
986,profile,O
986,possess,O
986,good,B-SKILL
986,communication,I-SKILL
986,skills,O
986,oral,B-SKILL
986,written,I-SKILL
986,good,O
986,attitude,O
986,committed,O
986,work,O
986,graduates,O
986,appear,O
986,10,O
986,2,O
986,10,O
986,3,O
986,pass,O
986,flexible,O
986,rotational,O
986,shift,O
987,dear,O
987,candidate,O
987,greeting,O
987,black,O
987,white,O
987,business,B-SKILL
987,solutions,I-SKILL
987,pvt,O
987,ltd,O
987,hiring,O
987,customer,B-ROLE
987,support,I-ROLE
987,voice,O
987,graduate,O
987,ug,O
987,10,O
987,2,O
987,diploma,O
987,b,O
987,e,O
987,b,O
987,tech,O
987,b,O
987,sc,O
987,bca,O
987,bba,O
987,bcom,O
987,mca,O
987,mtech,O
987,freshers,O
987,experience,O
987,contact,O
987,hr,O
987,rashmi,O
987,contact,O
987,number,O
987,9739222310,O
987,email,O
987,i,O
987,d,O
987,hr2310,O
987,blackwhite,O
987,shift,O
987,rotational,O
987,shifts,O
987,uk,O
987,us,O
987,experience,O
987,freshers,O
987,experience,O
987,sal,O
987,4,O
987,5lpa,O
987,shifts,O
987,uk,O
987,us,O
987,australian,O
987,shift,O
987,pilot,O
987,process,O
987,graveyard,O
987,shift,O
987,rotational,O
987,shifts,O
987,customer,O
987,banking,I-DEPT
987,insurance,O
987,e,O
987,commerce,I-DEPT
987,telecom,I-DEPT
987,airline,O
987,ticketing,O
987,medical,O
987,billing,O
987,ar,O
987,caller,O
987,job,O
987,role,O
987,engaged,O
987,handling,O
987,calls,O
987,enterprise,O
987,different,O
987,business,B-DEPT
987,units,I-DEPT
987,internal,O
987,external,O
987,provide,O
987,world,O
987,class,O
987,customer,B-DEPT
987,service,I-DEPT
987,end,O
987,transaction,O
987,reports,O
987,need,O
987,maintain,O
987,accuracy,O
987,reports,O
987,ability,O
987,work,O
987,effectively,O
987,team,O
987,environment,O
987,pleasant,O
987,professional,O
987,courteous,O
987,personality,O
987,skills,O
987,excellent,O
987,verbal,O
987,written,B-SKILL
987,communication,I-SKILL
987,skills,O
987,providing,O
987,voice,B-ROLE
987,support,I-ROLE
987,internal,O
987,external,O
987,end,O
987,users,O
987,job,O
987,require,O
987,handle,O
987,inbound,B-ROLE
987,calls,I-ROLE
987,emails,O
987,chats,O
987,regarding,O
987,technical,B-ROLE
987,issues,I-ROLE
987,end,O
987,users,O
987,perform,O
987,problem,O
987,cause,B-SKILL
987,analysis,I-SKILL
987,resolve,O
987,customer,O
987,queries,O
987,achieve,O
987,customer,O
987,delight,O
987,ability,O
987,identify,O
987,opportunity,O
987,implement,O
987,process,O
987,improvements,O
987,technical,O
987,experience,O
987,skills,O
987,areas,O
987,problem,O
987,determination,O
987,creativity,O
987,analysis,O
987,venue,O
987,address,O
987,721,O
987,chinmaya,O
987,mission,O
987,hospital,O
987,rd,O
987,binnamangala,O
987,stage,O
987,1,O
987,indiranagar,O
987,bengaluru,O
987,karnataka,O
987,560038,O
987,landmark,O
987,opp,O
987,k,O
987,retail,O
987,next,O
987,andhra,O
987,bank,O
987,quires,O
987,call,O
987,contact,O
987,hr,O
987,rashmi,O
987,contact,O
987,number,O
987,9739222310,O
987,email,O
987,i,O
987,d,O
987,hr2310,O
987,blackwhite,O
987,required,O
987,candidate,O
987,profile,O
987,one,O
987,day,O
987,interview,O
987,process,O
987,freshers,O
987,apply,O
987,desired,O
987,candidate,O
987,profile,O
987,possess,O
987,good,B-SKILL
987,communication,I-SKILL
987,skills,O
987,oral,B-SKILL
987,written,I-SKILL
987,good,O
987,attitude,O
987,committed,O
987,work,O
987,graduates,O
987,appear,O
987,10,O
987,2,O
987,10,O
987,3,O
987,pass,O
987,flexible,O
987,rotational,O
987,shift,O
987,please,O
987,refer,O
987,friends,O
987,looking,O
987,bpo,I-DEPT
987,job,O
988,dear,O
988,candidate,O
988,greeting,O
988,black,O
988,white,O
988,business,B-SKILL
988,solutions,I-SKILL
988,pvt,O
988,ltd,O
988,huge,O
988,openings,O
988,top,O
988,bpo,I-DEPT
988,multinational,O
988,companies,O
988,customer,B-ROLE
988,support,I-ROLE
988,associate,O
988,sr,O
988,customer,O
988,support,O
988,associate,O
988,hiring,O
988,e,O
988,commerce,I-DEPT
988,business,O
988,us,O
988,healthcare,I-DEPT
988,international,O
988,process,O
988,b,O
988,sc,O
988,bca,O
988,bba,O
988,diploma,O
988,experience,O
988,appear,O
988,multiple,O
988,mnc,O
988,bpo,O
988,free,O
988,transport,O
988,free,O
988,placement,O
988,black,O
988,white,O
988,business,O
988,solutions,O
988,pvt,O
988,ltd,O
988,process,O
988,e,O
988,commerce,O
988,us,O
988,healthcare,O
988,contact,O
988,hr,O
988,tanushree,O
988,9513645899,O
988,9513599664,O
988,email,O
988,hr5899,O
988,blackwhite,O
988,banking,I-DEPT
988,telecom,I-DEPT
988,e,O
988,commerce,O
988,engaged,O
988,handling,O
988,calls,O
988,email,O
988,chats,O
988,enterprise,O
988,different,O
988,business,B-DEPT
988,units,I-DEPT
988,internal,O
988,external,O
988,provide,O
988,world,O
988,class,O
988,customer,B-DEPT
988,service,I-DEPT
988,end,O
988,transaction,O
988,reports,O
988,need,O
988,maintain,O
988,accuracy,O
988,reports,O
988,ability,O
988,work,O
988,effectively,O
988,team,O
988,environment,O
988,pleasant,O
988,professional,O
988,courteous,O
988,personality,O
988,skills,O
988,excellent,O
988,verbal,O
988,written,B-SKILL
988,communication,I-SKILL
988,skills,O
988,providing,O
988,voice,B-ROLE
988,support,I-ROLE
988,internal,O
988,external,O
988,end,O
988,users,O
988,job,O
988,require,O
988,handle,O
988,inbound,B-ROLE
988,calls,I-ROLE
988,emails,O
988,chats,O
988,regarding,O
988,technical,B-ROLE
988,issues,I-ROLE
988,end,O
988,users,O
988,perform,O
988,problem,O
988,cause,B-SKILL
988,analysis,I-SKILL
988,resolve,O
988,customer,O
988,queries,O
988,achieve,O
988,customer,O
988,delight,O
988,ability,O
988,identify,O
988,opportunity,O
988,implement,O
988,process,O
988,improvements,O
988,skills,O
988,required,O
988,flexible,O
988,rotational,O
988,shifts,O
988,graduates,O
988,puc,O
988,diploma,O
988,experience,O
988,apply,O
988,benefits,O
988,rotational,O
988,shifts,O
988,unlimited,O
988,incentive,O
988,structure,O
988,registration,O
988,fees,O
988,free,O
988,placement,O
988,please,O
988,quires,O
988,contact,O
988,contact,O
988,hr,O
988,tanushree,O
988,9513645899,O
988,9513599664,O
988,email,O
988,hr5899,O
988,blackwhite,O
